web-scraper-order,web-scraper-start-url,name,name-href,all critic,all critic-href,review,Rating,Genre,language,Release Date (Theaters),Release Date (Streaming),Distributor
"1676882123-31810","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","A nasty-minded slasher with a wicked sense of humour and a taste for blood","","","","","",""
"1676882123-31811","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","...an exceedingly (and sometimes excessively) deliberate horror film that benefits from its atmospheric sensibilities and roster of top-notch performances...","","","","","",""
"1676882123-31812","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","This is a compendium of horror films from the 70s and early 80s all rolled into one.","","","","","",""
"1676882123-31813","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Whether you want to breathe along with it remains an open question. Know this, though, X may not transcend its horror  niche but it embraces it with unwavering commitment.","","","","","",""
"1676882123-31814","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Xs gory violence matched with sexual imagery makes for a uniquely entertaining slasher, albeit one that you may not be in a rush to watch again due to how uncomfortable it is.","","","","","",""
"1676882123-31815","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","It’s an out-and-out slasher that embraces cliche as often as it desires to subvert it.","","","","","",""
"1676882123-31816","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Goth, Ortega, and Snow all give endearing, dynamic performances.","","","","","",""
"1676882123-31817","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","X is preoccupied with voyeurism across different generations, bringing together two genres - horror and porn - associated not just with the MPAAs X rating, but also with the male gaze. That gaze will be subverted and skewered...","","","","","",""
"1676882123-31818","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","West’s trademark slow build-up gives us every chance to imagine our own version of the mayhem on the way... To hold our attention in the meantime, he has another trick up his sleeve: making his characters sufficiently interesting and likeable.","","","","","",""
"1676882123-31819","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","A fantastic slasher flick that works on multiple levels, but chiefly at its most important job: slicing and dicing in dizzying delight.","","","","","",""
"1676882123-31820","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","West's film is meta but not in the painful wink-wink, nudge-nudge jokiness of the Scream franchise. Instead, it's a more subtle way of referencing the horror genre through just the visual look of the location or the costumes or the framing.","","","","","",""
"1676882123-31821","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","A skillful, clever, not entirely satisfying homage to the heyday of both skin flicks and slasher cinema.","","","","","",""
"1676882123-31822","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","X is a horrifying and self-aware slasher that knows no film exists in a bubble. It embraces cinematic history, humps it, then slashes its throat.","","","","","",""
"1676882123-31823","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","The film proves once again if you do a good job mixing sex and violence, you captured Hollywood's winning formula combo","","","","","",""
"1676882123-31824","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Creepy, hilarious, gross...X is a love letter to 70s horror classics but also something entirely fresh and original.","","","","","",""
"1676882123-31825","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","The characters (and the performances) are strong enough to make sure this avoids the usual pitfalls that come with making a film about film-making, giving the slaughter just enough of an emotional core to keep it from being a collection of flashy slashes","","","","","",""
"1676882123-31826","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","West just wants to punish everyone involved in gory ways played for laughs.","","","","","",""
"1676882123-31827","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","X paints the screen with a sensual bloodbath that serves up plenty of well-timed thrills with a harrowing message.","","","","","",""
"1676882123-31828","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","I expected many things from X, but I didn't expect it to make me cry.","","","","","",""
"1676882123-31829","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","West effectively rachets up the tension by delaying the requisite bloodletting, which is done with a relative sense of restraint.","","","","","",""
"1676882123-31830","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","West has made a rare horror tale that makes you listen, ponder and consider whats happening to its hapless victims, and why.","","","","","",""
"1676882123-31831","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","It's quite a while before the dictates of the genre kick in - and when they do it's with substantial force.","","","","","",""
"1676882123-31832","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","I had fun with this and easily could see myself watching it again","","","","","",""
"1676882123-31833","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Director Ti West crafts a blood-soaked tribute to 1970's era slashers while inserting his own thoughtful meditations.","","","","","",""
"1676882123-31834","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","X has no interest in making any sweeping statement about gender, sexuality, or age. Instead, it strips slasher horror down to its core and reminds us of what it was about the genre that made us love it. It's funny, self-aware, and unashamedly gory.","","","","","",""
"1676882123-31835","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","An instant slasher classic.","","","","","",""
"1676882123-31836","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","A no holds barred, take no prisoners horror flick that possesses that magical ability to still genuinely (and delightfully) shock and astound you.","","","","","",""
"1676882123-31837","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","For all its lackadaisical, uncontemporary pace, and lack of most great horror’s gruelling intensity, X remains a satisfying, keenly thoughtful ride.","","","","","",""
"1676882123-31838","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","It's porny, and it's scary.","","","","","",""
"1676882123-31839","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Between West’s screenplay and a universally strong cast, X is surprisingly affecting.","","","","","",""
"1676882123-31840","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","Ti West's ""X"" is one of the best slashers I've seen this year. It's not for the faint of heart. Its story shocks but also broadens the horizons and provokes. Worth revisiting, with a soundtrack jam-packed with bangers and performances out of this world.","","","","","",""
"1676882123-31841","https://editorial.rottentomatoes.com/guide/best-2022-movies/","X","https://www.rottentomatoes.com/m/x_2022","View All Critic Reviews (222)","https://www.rottentomatoes.com/m/x_2022/reviews","X provides a map for how to do the classics right while still taking the formula somewhere original.","","","","","",""
